record_date,farm_id,animal_id,breed,age_years,lactation_number,days_in_milk,previous_mastitis_history,vaccinated,chronic_disease_flag,ambient_temperature_c,relative_humidity_pct,hygiene_score_0_100,environment_total_mastitis_pathogen_load_log10,S_aureus_load_log10_cfu_equiv,S_uberis_load_log10_cfu_equiv,E_coli_load_log10_cfu_equiv,K_pneumoniae_load_log10_cfu_equiv,S_agalactiae_load_log10_cfu_equiv,dominant_environment_pathogen,milk_yield_kg_day,milk_conductivity_mS_cm,body_temperature_c,udder_surface_temperature_c,clinical_mastitis_now,synthetic_risk_score_pct,mastitis_risk_category,mastitis_in_next_7d,mastitis_in_next_14d,days_to_synthetic_event,temperature_humidity_index
21-01-2026,F11,6301,Sahiwal,5.3,3,40,0,1,0,30.39,71.12,95.53,4.584,4.261,3.37,3.659,3.651,3.943,S_aureus,10.0,3.948,38.2,34.16,0,2.49,No_Risk,0,0,,82.08408800000001
22-01-2026,F11,6302,Sahiwal,5.3,3,41,0,1,0,32.31,62.65,89.46,5.029,4.026,4.655,4.267,4.396,3.884,S_uberis,9.65,3.764,38.52,34.27,0,7.13,No_Risk,0,0,,83.468615
23-01-2026,F11,6303,Sahiwal,5.3,3,42,0,1,0,27.6,70.21,56.46,5.005,4.037,4.166,4.031,4.782,3.638,K_pneumoniae,8.74,3.999,38.44,33.31,0,13.78,No_Risk,0,0,,77.74772
24-01-2026,F11,6304,Sahiwal,5.3,3,43,0,1,0,27.73,93.89,25.37,6.629,5.492,5.126,6.018,6.439,4.386,K_pneumoniae,9.53,3.755,38.43,33.88,0,83.45,High,0,0,,81.099537
25-01-2026,F11,6305,Sahiwal,5.3,3,44,0,1,0,31.67,58.51,61.95,4.861,3.467,4.272,3.979,4.567,3.651,K_pneumoniae,8.63,3.898,38.51,34.41,0,8.41,No_Risk,0,0,,81.840677
26-01-2026,F11,6306,Sahiwal,5.3,3,45,0,1,0,27.98,87.68,21.33,6.16,4.3,4.962,5.751,5.835,4.938,K_pneumoniae,8.46,3.977,38.54,33.98,0,73.09,High,0,0,,80.690944
27-01-2026,F11,6307,Sahiwal,5.3,3,46,0,1,0,28.52,78.3,19.1,6.334,4.717,4.906,5.949,6.047,4.302,K_pneumoniae,9.0,4.179,38.51,33.35,0,73.77,High,0,0,,80.27196
28-01-2026,F11,6308,Sahiwal,5.3,3,47,0,1,0,27.24,84.23,44.79,6.542,4.53,5.152,5.803,6.423,4.438,K_pneumoniae,8.97,4.093,38.57,34.34,0,67.9,Moderate,0,0,,79.007132
29-01-2026,F11,6309,Sahiwal,5.3,3,48,0,1,0,26.88,78.62,43.5,5.638,3.995,4.962,4.849,5.395,4.139,K_pneumoniae,9.08,4.13,38.46,33.24,0,40.01,Low,0,0,,77.715776
30-01-2026,F11,6310,Sahiwal,5.3,3,49,0,1,0,27.63,81.8,38.02,5.872,5.316,5.183,5.209,5.307,4.317,S_aureus,9.28,3.666,38.52,34.5,0,51.77,Moderate,0,0,,79.32614
31-01-2026,F11,6311,Sahiwal,5.3,3,50,0,1,0,25.48,66.64,94.6,4.888,3.568,4.586,4.197,4.089,3.842,S_uberis,9.12,4.08,38.43,34.37,0,4.93,No_Risk,0,0,,74.167712
01-02-2026,F11,6312,Sahiwal,5.3,3,51,0,1,0,28.04,81.63,45.17,6.084,4.363,5.218,5.446,5.866,4.025,K_pneumoniae,8.27,3.789,38.25,34.53,0,61.36,Moderate,0,0,,79.966332
02-02-2026,F11,6313,Sahiwal,5.3,3,52,0,1,0,28.31,72.46,86.13,4.955,4.678,3.477,3.915,4.068,4.295,S_aureus,9.44,4.043,38.83,33.86,0,3.6,No_Risk,0,0,,79.127186
03-02-2026,F11,6314,Sahiwal,5.3,3,53,0,1,0,23.37,78.7,78.84,4.684,4.091,3.859,3.807,4.123,3.958,K_pneumoniae,8.93,4.063,38.33,34.1,0,5.26,No_Risk,0,0,,72.15539
04-02-2026,F11,6315,Sahiwal,5.3,3,54,0,1,0,29.12,73.02,83.44,5.003,4.081,4.178,4.09,4.003,4.709,S_agalactiae,7.86,4.195,38.13,34.5,0,5.31,No_Risk,0,0,,80.44454400000001
05-02-2026,F11,6316,Sahiwal,5.3,3,55,0,1,0,26.08,82.15,43.39,6.083,4.567,5.403,5.582,5.7,4.574,K_pneumoniae,7.04,4.021,38.43,34.62,0,61.96,Moderate,0,0,,76.85911999999999
06-02-2026,F11,6317,Sahiwal,5.3,3,56,0,1,0,31.68,89.93,59.65,6.286,5.141,4.953,6.15,5.436,4.228,E_coli,8.1,3.782,38.51,34.46,0,54.88,Moderate,0,0,,87.283904
07-02-2026,F11,6318,Sahiwal,5.3,3,57,0,1,0,27.93,81.77,24.93,6.695,5.034,5.275,6.224,6.469,4.544,K_pneumoniae,9.02,4.227,38.48,34.25,0,84.79,High,0,0,,79.807481
08-02-2026,F11,6319,Sahiwal,5.3,3,58,0,1,0,29.6,76.17,51.78,6.074,4.95,5.439,5.349,5.767,4.16,K_pneumoniae,8.73,4.144,38.62,34.28,0,52.44,Moderate,0,0,,81.65784
09-02-2026,F11,6320,Sahiwal,5.3,3,59,0,1,0,34.57,87.24,45.02,6.017,3.946,5.477,5.51,5.602,3.901,K_pneumoniae,8.9,3.846,38.51,34.25,0,52.02,Moderate,0,0,,91.652308
01-01-2026,F12,6321,HF_cross,5.7,1,20,1,1,0,29.14,62.87,84.82,5.048,3.895,4.693,4.335,4.409,3.864,S_uberis,18.74,4.121,38.29,34.19,0,12.52,No_Risk,0,0,21.0,78.979038
02-01-2026,F12,6322,HF_cross,5.7,1,21,1,1,0,31.75,72.68,78.46,5.319,3.771,4.943,4.919,4.358,3.958,S_uberis,19.1,3.713,38.41,34.78,0,18.57,No_Risk,0,0,20.0,84.40998
03-01-2026,F12,6323,HF_cross,5.7,1,22,1,1,0,26.75,63.63,62.03,4.883,3.758,4.654,3.945,4.116,3.559,S_uberis,18.71,4.007,38.56,33.99,0,11.91,No_Risk,0,0,19.0,75.658305
04-01-2026,F12,6324,HF_cross,5.7,1,23,1,1,0,27.58,75.62,11.67,6.471,4.951,4.765,5.893,6.305,4.092,K_pneumoniae,17.53,4.203,38.51,34.74,0,82.91,High,0,0,18.0,78.43071599999999
05-01-2026,F12,6325,HF_cross,5.7,1,24,1,1,0,30.21,86.34,48.84,6.435,5.068,5.641,6.153,5.861,4.282,E_coli,19.05,4.069,38.23,34.2,0,74.42,High,0,0,17.0,84.218354
06-01-2026,F12,6326,HF_cross,5.7,1,25,1,1,0,29.71,86.9,39.68,6.33,4.607,5.171,6.107,5.817,4.178,E_coli,18.86,4.145,38.85,34.46,0,77.73,High,0,0,16.0,83.47238999999999
07-01-2026,F12,6327,HF_cross,5.7,1,26,1,1,0,26.96,56.53,65.85,4.323,3.449,3.8,3.505,3.775,3.441,S_uberis,19.18,3.945,38.46,34.1,0,5.59,No_Risk,0,0,15.0,75.068168
08-01-2026,F12,6328,HF_cross,5.7,1,27,1,1,0,27.65,72.54,95.44,5.014,4.058,4.536,4.313,4.443,3.967,S_uberis,19.09,4.122,38.64,34.01,0,7.35,No_Risk,0,1,14.0,78.13155
09-01-2026,F12,6329,HF_cross,5.7,1,28,1,1,0,33.1,93.47,15.51,6.433,5.157,4.911,6.02,6.153,4.179,K_pneumoniae,17.47,4.159,38.7,34.35,0,80.33,High,0,1,13.0,90.35889
10-01-2026,F12,6330,HF_cross,5.7,1,29,1,1,0,23.6,86.54,61.42,6.437,4.475,5.299,5.794,6.27,4.344,K_pneumoniae,18.59,4.222,38.65,33.72,0,63.91,Moderate,0,1,12.0,73.24168
11-01-2026,F12,6331,HF_cross,5.7,1,30,1,1,0,27.52,66.75,45.72,4.782,4.0,4.433,4.094,3.876,3.543,S_uberis,17.25,4.028,38.57,34.54,0,17.8,No_Risk,0,1,11.0,77.1736
12-01-2026,F12,6332,HF_cross,5.7,1,31,1,1,0,32.43,75.97,65.43,4.965,4.531,3.848,3.889,4.112,4.486,S_aureus,16.77,4.219,38.81,33.81,0,17.19,No_Risk,0,1,10.0,86.041391
13-01-2026,F12,6333,HF_cross,5.7,1,32,1,1,0,30.82,65.14,65.33,4.945,4.098,4.519,4.457,3.857,3.824,S_uberis,18.05,4.274,38.64,34.34,0,12.79,No_Risk,0,1,9.0,81.75198800000001
14-01-2026,F12,6334,HF_cross,5.7,1,33,1,1,0,28.75,60.72,51.68,5.018,4.672,4.354,4.112,4.168,3.839,S_aureus,16.69,4.333,38.63,34.84,0,25.74,Low,0,1,8.0,78.11332
15-01-2026,F12,6335,HF_cross,5.7,1,34,1,1,0,28.45,70.63,81.61,5.534,3.8,5.304,4.876,4.706,3.91,S_uberis,17.21,4.508,38.75,34.44,0,27.37,Low,1,1,7.0,79.083515
16-01-2026,F12,6336,HF_cross,5.7,1,35,1,1,0,30.07,87.91,54.05,5.929,4.429,5.215,5.258,5.666,4.141,K_pneumoniae,15.73,4.654,38.62,34.71,0,62.09,Moderate,1,1,6.0,84.23149699999999
17-01-2026,F12,6337,HF_cross,5.7,1,36,1,1,0,29.91,74.46,51.27,5.386,4.724,5.031,4.326,4.629,4.282,S_uberis,17.12,4.717,38.73,35.35,0,39.44,Low,1,1,5.0,81.876746
18-01-2026,F12,6338,HF_cross,5.7,1,37,1,1,0,26.67,83.57,45.86,6.523,4.463,4.744,5.941,6.371,4.411,K_pneumoniae,16.51,4.391,38.64,35.06,0,81.17,High,1,1,4.0,77.990039
19-01-2026,F12,6339,HF_cross,5.7,1,38,1,1,0,34.19,75.32,58.38,6.177,4.013,5.503,5.104,6.015,4.031,K_pneumoniae,15.33,4.777,38.83,35.29,0,64.17,Moderate,1,1,3.0,88.657828
20-01-2026,F12,6340,HF_cross,5.7,1,39,1,1,0,26.86,81.64,37.63,6.579,4.177,5.247,6.141,6.333,4.833,K_pneumoniae,14.75,5.143,38.67,35.27,0,87.23,High,1,1,2.0,78.060344
21-01-2026,F12,6341,HF_cross,5.7,1,40,1,1,0,28.16,78.87,58.57,5.649,4.233,5.107,4.865,5.298,4.457,K_pneumoniae,14.52,5.003,38.75,35.6,0,61.24,Moderate,1,1,1.0,79.780512
22-01-2026,F12,6342,HF_cross,5.7,1,41,1,1,0,28.29,90.0,63.45,5.821,4.25,5.135,5.157,5.551,3.929,K_pneumoniae,14.24,4.989,38.74,35.47,1,64.11,Moderate,0,0,0.0,81.533
23-01-2026,F12,6343,HF_cross,5.7,1,42,1,1,0,28.56,76.13,77.5,4.313,3.378,3.641,3.427,3.97,3.256,K_pneumoniae,14.42,4.893,38.79,34.46,1,7.15,No_Risk,0,0,-1.0,80.028008
24-01-2026,F12,6344,HF_cross,5.7,1,43,1,1,0,24.23,76.64,38.36,6.107,4.704,5.602,5.589,5.613,4.459,K_pneumoniae,13.93,5.517,38.81,35.23,1,84.59,High,0,0,-2.0,73.317712
25-01-2026,F12,6345,HF_cross,5.7,1,44,1,1,0,32.9,70.37,78.41,4.762,3.914,4.417,3.921,3.885,3.875,S_uberis,14.78,5.497,38.82,35.31,1,18.31,No_Risk,0,0,-3.0,85.73845
26-01-2026,F12,6346,HF_cross,5.7,1,45,1,1,0,31.08,80.14,26.12,6.602,4.512,4.913,6.307,6.267,4.164,E_coli,13.68,5.418,38.99,36.29,1,93.43,High,0,0,-4.0,84.63135199999999
27-01-2026,F12,6347,HF_cross,5.7,1,46,1,1,0,28.0,72.9,60.6,5.007,3.778,4.115,4.58,4.588,3.766,K_pneumoniae,13.78,5.371,39.0,35.4,1,35.25,Low,0,0,-5.0,78.71440000000001
28-01-2026,F12,6348,HF_cross,5.7,1,47,1,1,0,28.13,74.48,49.98,5.839,4.06,5.012,5.246,5.596,3.673,K_pneumoniae,13.84,6.4,38.97,35.68,1,77.56,High,0,0,-6.0,79.13010399999999
29-01-2026,F12,6349,HF_cross,5.7,1,48,1,1,0,26.6,89.55,51.36,5.728,4.178,4.816,5.414,5.265,4.023,E_coli,13.81,5.834,38.96,35.95,1,74.81,High,0,0,-7.0,78.6051
30-01-2026,F12,6350,HF_cross,5.7,1,49,1,1,0,33.47,87.58,43.33,6.055,4.644,5.161,5.588,5.728,4.379,K_pneumoniae,12.74,6.216,38.97,35.56,1,88.03,High,0,0,-8.0,89.87750600000001
31-01-2026,F12,6351,HF_cross,5.7,1,50,1,1,0,29.42,75.46,78.96,5.262,4.88,3.84,4.242,4.852,4.059,S_aureus,12.36,6.056,39.2,36.16,1,38.39,Low,0,0,-9.0,81.270092
01-02-2026,F12,6352,HF_cross,5.7,1,51,1,1,0,24.02,76.06,58.43,5.662,3.855,4.906,5.143,5.344,4.081,K_pneumoniae,11.96,6.961,39.18,35.76,1,76.04,High,0,0,-10.0,72.932972
02-02-2026,F12,6353,HF_cross,5.7,1,52,1,1,0,26.52,75.27,82.04,5.127,4.834,3.995,3.822,4.049,4.581,S_aureus,11.73,6.464,38.97,36.14,1,27.69,Low,0,0,-11.0,76.73872399999999
03-02-2026,F12,6354,HF_cross,5.7,1,53,1,1,0,27.86,83.48,55.67,5.736,3.443,4.995,5.291,5.376,4.023,K_pneumoniae,11.7,7.082,39.12,36.36,1,79.06,High,0,0,-12.0,79.924408
04-02-2026,F12,6355,HF_cross,5.7,1,54,1,1,0,29.39,76.58,51.39,5.757,4.035,5.137,5.115,5.454,3.937,K_pneumoniae,12.33,7.181,39.2,35.83,1,84.73,High,0,0,-13.0,81.39134200000001
05-02-2026,F12,6356,HF_cross,5.7,1,55,1,1,0,29.59,87.17,57.99,6.757,4.667,5.206,6.071,6.634,4.246,K_pneumoniae,11.39,7.219,39.22,36.73,1,95.93,High,0,0,-14.0,83.31312299999999
06-02-2026,F12,6357,HF_cross,5.7,1,56,1,1,0,25.3,85.59,58.42,5.065,3.891,4.422,4.001,4.82,3.764,K_pneumoniae,10.72,7.187,39.4,36.89,1,60.33,Moderate,0,0,-15.0,75.96931000000001
07-02-2026,F12,6358,HF_cross,5.7,1,57,1,1,0,29.32,59.84,55.75,5.142,3.756,4.85,4.408,4.493,3.747,S_uberis,10.62,7.046,39.31,37.17,1,65.33,Moderate,0,0,-16.0,78.78412800000001
08-02-2026,F12,6359,HF_cross,5.7,1,58,1,1,0,30.59,75.52,61.57,6.133,4.356,5.454,5.713,5.719,4.038,K_pneumoniae,10.4,7.433,39.32,36.54,1,89.95,High,0,0,-17.0,83.098688
09-02-2026,F12,6360,HF_cross,5.7,1,59,1,1,0,27.37,75.56,63.6,5.876,4.11,5.175,5.19,5.632,3.683,K_pneumoniae,9.55,7.5,39.12,36.46,1,87.38,High,0,0,-18.0,78.096132
01-01-2026,F12,6361,HF_cross,4.9,4,20,0,1,0,23.71,70.34,76.74,4.774,4.016,4.348,3.997,3.961,3.892,S_uberis,16.68,3.996,38.5,33.53,0,6.08,No_Risk,0,0,,71.916654
02-01-2026,F12,6362,HF_cross,4.9,4,21,0,1,0,27.0,82.7,55.34,5.643,4.178,4.874,5.236,5.243,3.513,K_pneumoniae,17.45,4.176,38.62,34.37,0,29.07,Low,0,0,,78.4202
03-01-2026,F12,6363,HF_cross,4.9,4,22,0,1,0,34.0,74.18,56.58,4.403,3.887,3.78,3.721,3.425,3.56,S_aureus,17.93,4.116,38.38,34.41,0,4.28,No_Risk,0,0,,88.13928000000001
04-01-2026,F12,6364,HF_cross,4.9,4,23,0,1,0,25.65,94.66,57.82,6.73,4.936,5.46,6.124,6.56,4.505,K_pneumoniae,16.62,3.947,38.56,34.22,0,68.39,Moderate,0,0,,77.56925
05-01-2026,F12,6365,HF_cross,4.9,4,24,0,1,0,31.13,85.57,56.08,5.611,4.124,4.698,5.18,5.269,3.906,K_pneumoniae,17.06,3.836,38.35,34.08,0,27.54,Low,0,0,,85.61986099999999
06-01-2026,F12,6366,HF_cross,4.9,4,25,0,1,0,34.24,80.29,44.69,6.057,4.316,4.849,5.725,5.689,4.456,E_coli,18.29,3.973,38.47,34.37,0,54.18,Moderate,0,0,,89.72153600000001
07-01-2026,F12,6367,HF_cross,4.9,4,26,0,1,0,27.62,83.24,37.49,6.877,4.565,5.391,6.129,6.768,4.648,K_pneumoniae,17.3,4.038,38.35,34.34,0,80.56,High,0,0,,79.500328
08-01-2026,F12,6368,HF_cross,4.9,4,27,0,1,0,26.16,70.81,52.15,5.991,4.166,5.159,5.434,5.723,4.332,K_pneumoniae,17.28,3.875,38.43,34.06,0,37.76,Low,0,0,,75.65525600000001
09-01-2026,F12,6369,HF_cross,4.9,4,28,0,1,0,32.18,75.2,73.82,4.349,3.946,3.501,3.57,3.449,3.581,S_aureus,17.98,3.922,38.52,34.17,0,3.17,No_Risk,0,0,,85.51455999999999
10-01-2026,F12,6370,HF_cross,4.9,4,29,0,1,0,29.31,71.22,21.51,6.3,4.643,4.755,5.599,6.169,4.339,K_pneumoniae,17.17,4.141,38.43,34.13,0,72.84,High,0,0,,80.466902
11-01-2026,F12,6371,HF_cross,4.9,4,30,0,1,0,30.61,63.26,53.76,5.615,4.169,4.868,5.245,5.151,3.821,E_coli,17.82,4.128,38.69,34.38,0,38.06,Low,0,0,,81.142446
12-01-2026,F12,6372,HF_cross,4.9,4,31,0,1,0,32.62,78.67,59.06,5.504,4.964,5.093,4.601,4.54,4.462,S_uberis,17.38,4.069,38.59,34.25,0,23.83,Low,0,0,,86.829674
13-01-2026,F12,6373,HF_cross,4.9,4,32,0,1,0,29.26,79.88,61.62,5.696,3.687,5.214,5.134,5.257,4.052,K_pneumoniae,18.49,3.914,38.73,34.13,0,30.1,Low,0,0,,81.678168
14-01-2026,F12,6374,HF_cross,4.9,4,33,0,1,0,26.58,82.69,43.93,6.6,4.693,4.606,6.221,6.342,4.446,K_pneumoniae,18.04,3.977,38.27,33.83,0,72.21,High,0,0,,77.735642
15-01-2026,F12,6375,HF_cross,4.9,4,34,0,1,0,29.94,88.37,54.01,5.562,3.829,4.976,5.023,5.18,3.818,K_pneumoniae,17.24,4.079,38.49,34.19,0,36.98,Low,0,0,,84.084698
16-01-2026,F12,6376,HF_cross,4.9,4,35,0,1,0,26.29,93.64,49.1,6.481,4.625,4.98,6.1,6.205,4.477,K_pneumoniae,17.41,4.198,38.59,34.38,0,71.84,High,0,0,,78.565796
17-01-2026,F12,6377,HF_cross,4.9,4,36,0,1,0,31.34,60.97,65.18,4.294,3.385,3.71,3.498,3.88,3.138,K_pneumoniae,16.75,3.972,38.47,34.25,0,4.26,No_Risk,0,0,,81.800318
18-01-2026,F12,6378,HF_cross,4.9,4,37,0,1,0,30.99,54.53,73.32,4.428,3.541,3.79,3.828,3.895,3.414,K_pneumoniae,16.77,4.086,38.38,34.47,0,4.92,No_Risk,0,0,,80.238527
19-01-2026,F12,6379,HF_cross,4.9,4,38,0,1,0,27.44,63.97,62.29,5.568,4.094,5.396,4.51,4.772,4.228,S_uberis,18.8,4.187,38.6,33.45,0,19.05,No_Risk,0,0,,76.69368800000001
20-01-2026,F12,6380,HF_cross,4.9,4,39,0,1,0,26.31,72.06,70.32,4.637,4.106,4.092,3.772,3.743,3.832,S_aureus,18.1,4.066,38.69,34.04,0,5.35,No_Risk,0,0,,76.03034600000001
21-01-2026,F12,6381,HF_cross,4.9,4,40,0,1,0,25.84,84.33,52.69,5.134,4.277,4.535,4.618,4.491,4.018,E_coli,16.0,3.926,38.6,34.15,0,11.8,No_Risk,0,0,,76.719352
22-01-2026,F12,6382,HF_cross,4.9,4,41,0,1,0,29.51,68.08,72.15,4.805,4.546,3.177,3.998,3.387,4.168,S_aureus,16.99,4.183,38.27,34.18,0,3.76,No_Risk,0,0,,80.294888
23-01-2026,F12,6383,HF_cross,4.9,4,42,0,1,0,26.54,71.16,59.63,5.353,4.036,5.176,4.209,4.507,4.22,S_uberis,17.52,4.122,38.37,34.22,0,15.15,No_Risk,0,0,,76.270824
24-01-2026,F12,6384,HF_cross,4.9,4,43,0,1,0,38.9,75.51,26.83,6.001,4.201,4.65,5.503,5.787,4.058,K_pneumoniae,17.82,4.135,38.53,34.52,0,63.64,Moderate,0,0,,96.01995
25-01-2026,F12,6385,HF_cross,4.9,4,44,0,1,0,27.38,75.92,68.02,5.152,4.532,4.318,4.638,4.564,3.846,E_coli,16.79,4.102,38.45,34.14,0,8.18,No_Risk,0,0,,78.15841599999999
26-01-2026,F12,6386,HF_cross,4.9,4,45,0,1,0,22.24,73.58,72.92,4.921,4.489,3.791,3.753,4.562,3.633,K_pneumoniae,17.45,4.184,38.51,33.75,0,7.0,No_Risk,0,0,,69.96067199999999
27-01-2026,F12,6387,HF_cross,4.9,4,46,0,1,0,33.23,79.84,5.12,6.405,4.816,5.137,5.833,6.211,4.51,K_pneumoniae,17.45,3.923,38.52,34.52,0,86.02,High,0,0,,88.017872
28-01-2026,F12,6388,HF_cross,4.9,4,47,0,1,0,29.32,78.77,72.62,5.174,4.955,4.081,4.156,4.029,4.344,S_aureus,16.42,3.842,38.42,33.91,0,7.71,No_Risk,0,0,,81.608484
29-01-2026,F12,6389,HF_cross,4.9,4,48,0,1,0,30.55,86.59,58.1,5.642,4.993,4.611,5.026,5.225,4.399,K_pneumoniae,17.07,3.932,38.43,33.99,0,34.62,Low,0,0,,84.824285
30-01-2026,F12,6390,HF_cross,4.9,4,49,0,1,0,24.58,82.38,47.73,6.5,4.624,4.99,5.494,6.43,4.166,K_pneumoniae,18.15,4.182,38.5,34.02,0,58.15,Moderate,0,0,,74.450284
31-01-2026,F12,6391,HF_cross,4.9,4,50,0,1,0,28.24,77.71,55.06,5.13,4.182,4.855,4.165,4.453,3.706,S_uberis,16.39,4.186,38.42,33.87,0,21.2,Low,0,0,,79.747064
01-02-2026,F12,6392,HF_cross,4.9,4,51,0,1,0,30.83,68.78,63.5,4.947,3.668,4.495,4.227,4.491,3.678,S_uberis,16.36,4.016,38.44,33.78,0,10.33,No_Risk,0,0,,82.364554
02-02-2026,F12,6393,HF_cross,4.9,4,52,0,1,0,29.77,69.56,71.56,4.793,4.077,3.87,3.865,4.383,4.049,K_pneumoniae,16.48,3.974,38.47,34.11,0,5.51,No_Risk,0,0,,80.90737200000001
03-02-2026,F12,6394,HF_cross,4.9,4,53,0,1,0,30.74,80.64,59.36,5.261,4.075,4.773,4.688,4.681,4.165,S_uberis,16.53,3.991,38.45,34.33,0,17.19,No_Risk,0,0,,84.168576
04-02-2026,F12,6395,HF_cross,4.9,4,54,0,1,0,26.46,75.9,67.08,5.053,3.998,4.656,4.385,4.428,3.827,S_uberis,17.1,4.002,38.51,34.07,0,14.77,No_Risk,0,0,,76.72154
05-02-2026,F12,6396,HF_cross,4.9,4,55,0,1,0,34.44,71.53,44.35,5.766,4.177,5.08,5.297,5.384,3.94,K_pneumoniae,17.11,4.31,38.36,34.56,0,48.65,Moderate,0,0,,88.28661199999999
06-02-2026,F12,6397,HF_cross,4.9,4,56,0,1,0,30.9,64.24,74.65,4.552,3.384,4.035,4.163,3.737,3.381,E_coli,16.64,3.958,38.58,34.17,0,5.14,No_Risk,0,0,,81.71959999999999
07-02-2026,F12,6398,HF_cross,4.9,4,57,0,1,0,28.83,87.32,61.48,5.877,4.185,4.85,5.3,5.657,4.124,K_pneumoniae,15.9,3.92,38.71,34.4,0,39.47,Low,0,0,,82.064276
08-02-2026,F12,6399,HF_cross,4.9,4,58,0,1,0,32.98,82.13,31.34,6.513,4.517,5.348,5.92,6.329,4.547,K_pneumoniae,16.69,3.976,38.55,34.14,0,76.03,High,0,0,,88.043754
09-02-2026,F12,6400,HF_cross,4.9,4,59,0,1,0,24.86,61.72,78.83,4.663,4.161,3.791,3.723,3.599,4.207,S_agalactiae,16.13,4.036,38.31,33.83,0,3.68,No_Risk,0,0,,72.743912
01-01-2026,F13,6401,Jersey_cross,4.0,5,20,1,0,0,26.16,84.68,26.46,6.067,4.498,5.015,5.828,5.53,4.317,E_coli,12.9,4.037,38.57,34.13,0,68.77,Moderate,0,0,21.0,77.28636800000001
02-01-2026,F13,6402,Jersey_cross,4.0,5,21,1,0,0,29.83,73.05,22.53,6.658,4.741,5.372,6.349,6.297,4.647,E_coli,11.6,3.95,38.59,33.9,0,89.61,High,0,0,20.0,81.535615
03-01-2026,F13,6403,Jersey_cross,4.0,5,22,1,0,0,25.05,77.65,38.22,6.194,4.782,5.218,5.419,6.027,4.085,K_pneumoniae,12.67,4.206,38.52,33.81,0,70.01,High,0,0,19.0,74.709725
04-01-2026,F13,6404,Jersey_cross,4.0,5,23,1,0,0,31.05,69.93,74.19,5.029,3.709,4.642,4.48,4.332,3.796,S_uberis,12.95,3.89,38.62,34.25,0,11.3,No_Risk,0,0,18.0,82.88334499999999
05-01-2026,F13,6405,Jersey_cross,4.0,5,24,1,0,0,25.55,69.82,90.93,4.951,4.616,3.503,4.181,4.401,3.657,S_aureus,13.46,4.225,38.48,34.31,0,7.83,No_Risk,0,0,17.0,74.62493
06-01-2026,F13,6406,Jersey_cross,4.0,5,25,1,0,0,25.72,69.58,42.39,4.626,3.646,4.078,4.059,4.012,3.622,S_uberis,13.29,3.877,38.36,33.9,0,14.57,No_Risk,0,0,16.0,74.85245599999999
07-01-2026,F13,6407,Jersey_cross,4.0,5,26,1,0,0,29.0,77.39,78.87,5.421,4.406,4.943,4.614,4.96,4.262,K_pneumoniae,14.27,4.031,38.64,34.66,0,22.77,Low,0,0,15.0,80.89894000000001
08-01-2026,F13,6408,Jersey_cross,4.0,5,27,1,0,0,27.72,67.83,85.6,5.119,4.211,4.835,4.207,4.142,4.227,S_uberis,13.22,3.986,38.28,34.44,0,9.33,No_Risk,0,1,14.0,77.610956
09-01-2026,F13,6409,Jersey_cross,4.0,5,28,1,0,0,30.54,73.27,62.72,5.445,4.196,5.19,4.63,4.71,4.144,S_uberis,12.0,4.229,38.63,34.46,0,27.5,Low,0,1,13.0,82.65777800000001
10-01-2026,F13,6410,Jersey_cross,4.0,5,29,1,0,0,31.74,80.98,32.47,6.309,4.677,5.237,5.85,6.036,4.268,K_pneumoniae,12.88,4.312,38.28,34.27,0,74.17,High,0,1,12.0,85.833932
11-01-2026,F13,6411,Jersey_cross,4.0,5,30,1,0,0,30.47,69.21,72.61,5.443,4.196,5.298,4.438,4.356,4.115,S_uberis,12.74,4.179,38.8,34.78,0,19.26,No_Risk,0,1,11.0,81.89804699999999
12-01-2026,F13,6412,Jersey_cross,4.0,5,31,1,0,0,32.91,65.97,41.77,4.487,3.531,4.077,3.578,3.995,3.224,S_uberis,12.75,4.123,38.72,34.48,0,13.82,No_Risk,0,1,10.0,84.93904699999999
13-01-2026,F13,6413,Jersey_cross,4.0,5,32,1,0,0,28.9,54.73,51.03,4.611,3.788,4.345,3.511,3.688,3.649,S_uberis,13.16,4.459,38.81,34.05,0,9.49,No_Risk,0,1,9.0,77.45585
14-01-2026,F13,6414,Jersey_cross,4.0,5,33,1,0,0,28.03,80.35,48.73,5.89,4.59,5.016,5.236,5.657,3.829,K_pneumoniae,12.34,4.39,38.67,34.45,0,63.37,Moderate,0,1,8.0,79.775705
15-01-2026,F13,6415,Jersey_cross,4.0,5,34,1,0,0,29.01,74.07,62.29,5.283,4.413,5.0,4.425,4.517,3.817,S_uberis,12.26,4.752,38.58,34.5,0,30.65,Low,1,1,7.0,80.42962700000001
16-01-2026,F13,6416,Jersey_cross,4.0,5,35,1,0,0,31.24,78.05,63.01,4.976,4.474,4.359,4.288,4.065,4.04,S_aureus,11.48,4.674,38.41,34.69,0,19.89,No_Risk,1,1,6.0,84.53562
17-01-2026,F13,6417,Jersey_cross,4.0,5,36,1,0,0,29.87,77.97,79.75,5.203,4.111,5.001,4.247,4.31,3.92,S_uberis,12.83,4.714,38.76,34.43,0,13.89,No_Risk,1,1,5.0,82.357959
